price,latitude,longitude,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,calculated_host_listings_count,accommodates,bathrooms,bedrooms,beds,has_availability,availability_30,availability_60,availability_90,availability_365,instant_bookable,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,room_Entire home/apt,room_Hotel room,room_Private room,room_Shared room,Air conditioning,Kitchen,Dedicated workspace,Heating,Hot water,Refrigerator,Free street parking,Self check-in,Shampoo,Washer
3,40.77443,-73.98065,15370,4.0,0.0,0.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,28,58,88,363,False,30,365,2,0,0,19090,19520,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,1,0,0,0,1,1,1,0,1,1,0,0,1,0
0,40.70852963771674,-73.95041602133972,19319,3.0,90.0,90.0,0,16.0,17.0,1,1,16,1,2.0,1.0,1.0,1,0,0,15,290,True,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,0,1,1,1,0,1,1,1,0,0,0,1
1,40.84765,-73.86745,19191,1.0,100.0,100.0,0,2.0,4.0,1,1,2,2,2.0,1.0,1.0,1,3,17,47,227,False,2,365,7,7,1,19840,19953,4.86,4.86,4.86,4.86,4.86,4.86,4.71,1.59,0,0,1,0,1,1,1,1,1,1,1,1,1,0
4,40.7733145,-73.9505648,16034,1.0,100.0,100.0,0,1.0,1.0,1,1,1,4,1.0,1.0,2.0,1,0,22,52,289,False,30,180,6,4,0,19283,19874,4.67,4.83,5.0,5.0,5.0,4.83,4.5,0.26,1,0,0,0,1,1,1,1,1,1,0,1,1,0
2,40.6119595,-73.9993588,17389,1.0,100.0,99.0,1,1.0,1.0,1,1,1,2,1.0,1.0,2.0,1,2,7,15,248,False,1,25,38,38,7,19813,19967,5.0,4.97,4.97,4.95,4.95,4.97,4.95,7.22,0,0,1,0,1,1,0,1,1,1,1,1,0,0
5,40.74785,-73.97988,16357,1.0,100.0,100.0,0,263.0,1137.0,1,1,133,3,1.0,1.0,1.0,1,0,26,56,325,True,30,270,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,0
1,40.71336,-73.93787,16402,3.0,93.0,89.0,1,9.0,12.0,1,1,8,1,1.0,1.0,1.0,1,0,0,0,246,False,30,1125,48,4,0,17167,19666,4.94,4.94,4.83,4.96,4.96,4.88,4.9,0.51,0,0,1,0,1,1,1,1,1,1,1,1,1,1
4,40.73991770000001,-73.97898550000002,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,0,0,96,True,31,1125,1,1,0,19736,19736,5.0,5.0,5.0,3.0,4.0,5.0,5.0,0.13,1,0,0,0,1,1,1,1,1,1,0,1,1,0
3,40.71463,-74.01014,19376,1.0,94.0,87.0,0,604.0,2352.0,1,1,93,4,1.0,1.0,2.0,1,23,48,78,330,True,1,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,1,1,1,0,0,1,1,0
0,40.66507067044916,-73.95447798097881,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,4.0,1.0,1,29,59,89,364,False,90,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,1,1,1,1,0,0,0,0
2,40.84057,-73.90896,18463,1.0,100.0,78.57919812357986,0,2.0,3.0,1,1,2,2,1.0,1.0,1.0,1,30,60,90,365,False,30,1125,9,0,0,19243,19537,4.89,5.0,4.78,5.0,5.0,4.78,4.89,0.37,0,0,1,0,1,1,1,0,1,1,1,1,0,0
4,40.68155,-73.78077,19019,1.7059957014748388,91.383013414363,100.0,0,1.0,1.0,0,1,1,6,2.0,3.0,0.0,1,30,60,90,365,False,30,1125,7,2,0,19232,19625,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.28,1,0,0,0,0,1,0,1,1,1,1,0,1,0
4,40.62000279744364,-74.03333265232499,19737,1.0,100.0,100.0,0,20.0,20.0,1,1,20,4,1.0,0.0,2.0,1,30,60,90,365,True,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,40.7607614,-73.98610550000001,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,4,2.0,2.0,2.0,1,0,0,0,97,True,31,1125,1,1,0,19938,19938,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0.88,1,0,0,0,1,1,0,1,1,1,0,1,1,0
1,40.75445,-73.83092,19934,1.0,100.0,100.0,0,1.0,1.0,1,1,1,4,1.0,1.0,2.0,1,6,6,6,275,False,30,365,1,1,1,19966,19966,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,40.69408,-73.95388,15156,1.0,100.0,78.57919812357986,0,1.0,2.0,1,1,1,2,1.0,1.0,1.0,1,23,53,83,263,False,30,1125,15,0,0,18892,19603,5.0,5.0,5.0,5.0,5.0,4.8,4.87,0.42,1,0,0,0,0,1,1,0,1,0,0,1,0,0
3,40.78733669873317,-73.9418755585868,16502,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,0,29,59,89,364,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,40.89819271302479,-73.84928235584627,19294,4.0,30.0,63.0,0,6.0,6.0,1,1,6,1,1.0,1.0,1.0,1,30,60,90,90,False,30,60,3,1,0,19416,19708,3.67,3.67,3.0,3.33,3.67,3.0,2.67,0.16,1,0,0,0,0,1,0,0,1,1,1,0,0,0
4,40.79221,-73.94712,16835,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,1.0,1,1,1,4,1.5,1.0,2.0,1,27,57,87,177,False,30,1125,15,0,0,18973,19362,4.93,4.87,4.93,5.0,5.0,4.87,4.93,0.45,1,0,0,0,1,1,1,1,0,1,1,1,1,0
1,40.639844059397056,-73.8934923148538,19236,1.0,100.0,30.0,1,2.0,3.0,0,1,2,2,1.0,1.0,1.0,1,4,4,4,154,False,31,365,1,1,0,19661,19661,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
1,40.6829,-73.9398,16756,1.0,100.0,94.0,1,3.0,6.0,1,1,3,2,1.5,1.0,2.0,1,0,0,0,186,False,30,730,42,6,0,17015,19938,4.86,4.9,4.95,5.0,4.95,4.76,4.83,0.43,0,0,1,0,0,1,1,0,1,1,1,0,0,1
3,40.7652328044641,-73.9924776204188,16706,3.0,100.0,100.0,0,1.0,1.0,1,0,1,4,1.0,2.0,2.0,1,30,60,90,90,True,30,1125,6,0,0,19414,19604,4.0,4.17,3.83,4.0,5.0,4.17,4.0,0.32,1,0,0,0,1,1,1,0,0,0,0,1,0,0
2,40.80365,-73.95927,16748,3.0,100.0,50.0,0,7.0,7.0,1,1,7,2,1.0,0.0,1.0,1,2,2,2,128,False,31,365,8,1,0,18326,19904,4.63,4.88,4.88,4.88,4.75,4.75,4.38,0.15,1,0,0,0,0,1,0,1,1,1,0,1,0,0
5,40.70503,-74.00645,19048,1.0,100.0,70.0,0,4396.0,5212.0,1,1,330,2,1.0,1.0,1.0,1,29,59,89,363,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,1,1,1,0,0,1,1,0
0,40.6754094636946,-73.85732580898437,19197,1.0,100.0,86.0,1,9.0,12.0,1,1,9,2,1.0,1.0,1.0,1,0,0,27,117,False,30,1125,18,6,0,19357,19921,5.0,5.0,5.0,5.0,4.94,4.72,5.0,0.88,0,0,1,0,1,1,1,0,1,1,0,1,1,0
3,40.77953,-73.97878,18923,3.0,100.0,56.0,1,7.0,16.0,1,1,7,3,1.0,1.0,1.0,1,4,9,9,274,False,30,180,12,6,0,19225,19938,5.0,4.67,4.92,5.0,5.0,5.0,4.67,0.48,1,0,0,0,0,1,1,0,1,1,0,1,0,0
3,40.7911,-73.94031,16751,1.7059957014748388,91.383013414363,78.57919812357986,0,2.0,6.0,1,1,2,2,1.0,1.0,1.0,1,30,60,90,365,False,30,31,28,4,0,19226,19661,4.71,4.79,4.68,4.79,4.89,4.57,4.54,1.13,1,0,0,0,0,1,0,0,1,1,0,0,0,0
5,40.7805587,-73.9544731,17151,1.0,100.0,96.0,0,4494.0,4784.0,1,1,876,2,1.0,1.0,1.0,1,0,0,0,82,True,30,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,0
2,40.86823,-73.85762,17279,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,2.0,1,0,1,4,1.5,2.0,2.0,1,0,0,0,254,False,30,90,7,0,0,18484,19301,4.57,4.71,4.71,4.71,4.71,5.0,4.29,0.14,1,0,0,0,1,1,0,1,1,1,1,0,1,0
3,40.7058221,-73.9227784,16258,1.0,99.0,88.0,1,86.0,122.0,1,1,80,4,1.5,2.0,2.0,1,0,0,0,156,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,1,1,1
3,40.75663,-73.88729,16246,2.0,100.0,78.57919812357986,0,1.0,1.0,1,1,1,5,2.0,3.0,3.0,1,29,59,89,179,False,30,60,1,0,0,19325,19325,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.05,1,0,0,0,1,1,1,1,0,1,0,0,1,0
3,40.77276,-73.94923,16357,1.0,100.0,100.0,0,263.0,1137.0,1,1,133,3,1.0,1.0,1.0,1,12,42,72,341,True,30,270,1,0,0,19201,19201,1.0,1.0,1.0,5.0,3.0,5.0,1.0,0.04,1,0,0,0,1,1,1,1,1,1,0,1,1,1
0,40.76183706082771,-73.82133597096276,15511,1.0,67.0,78.57919812357986,0,1.0,1.0,1,1,1,2,1.0,1.0,2.0,0,30,60,90,270,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,0,0,0,0,0,0,0,1
3,40.817373900498936,-73.85408395796712,16850,1.0,100.0,95.0,1,1.0,1.0,1,1,1,4,1.0,2.0,2.0,1,7,35,65,93,False,2,28,47,47,7,19763,19969,4.87,4.91,4.96,4.87,4.98,4.79,4.85,6.75,1,0,0,0,1,1,0,0,1,0,1,1,0,0
5,40.65834664542637,-73.96102933439754,16223,3.0,100.0,67.0,0,2.0,2.0,1,0,2,7,2.0,4.0,4.0,1,29,59,89,269,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,1,1,1,1,1,1,1
2,40.6976,-73.84717,18291,1.0,100.0,100.0,0,1.0,2.0,1,1,1,2,1.0,1.0,1.0,1,3,33,63,63,False,30,30,46,0,0,18304,19604,4.61,4.76,4.65,4.74,4.72,4.59,4.61,0.83,1,0,0,0,0,1,0,1,1,1,1,1,0,0
1,40.79766,-73.97192,18070,1.0,100.0,100.0,1,3.0,5.0,1,1,2,2,1.0,1.0,1.0,1,30,60,89,89,False,30,1125,82,1,1,18174,19943,4.84,4.85,4.77,4.9,4.98,4.87,4.78,1.37,0,0,1,0,1,1,1,1,1,1,1,1,1,1
3,40.70731,-73.92194,16271,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,2.0,1,1,1,2,1.0,0.0,2.0,1,23,53,83,358,False,31,62,273,0,0,16380,17655,4.9,4.89,4.85,4.92,4.96,4.8,4.86,2.28,1,0,0,0,1,1,0,1,1,1,0,0,1,0
4,40.65954,-73.9555,14998,1.0,100.0,94.0,1,1.0,2.0,1,1,1,2,1.0,1.0,2.0,1,2,10,33,102,False,3,30,65,20,2,19268,19962,4.92,4.92,4.91,5.0,5.0,4.85,4.83,2.77,1,0,0,0,0,0,0,0,1,1,1,1,1,0
3,40.72947,-73.95584,17731,1.0,100.0,44.0,1,6.0,6.0,1,1,6,2,1.0,1.0,0.0,1,0,0,18,292,False,30,365,1,1,0,19882,19882,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33,1,0,0,0,1,1,1,1,1,1,0,1,1,1
4,40.76294,-73.98407,19268,1.0,100.0,91.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,2,8,26,50,False,6,365,16,11,1,19271,19958,4.56,4.63,4.44,4.63,4.81,4.94,4.56,0.68,1,0,0,0,1,1,0,0,1,1,0,0,1,0
5,40.70592,-73.83062,19192,1.7059957014748388,91.383013414363,78.57919812357986,1,1.0,1.0,1,1,1,2,3.5,4.0,6.0,1,0,0,0,126,False,30,1125,44,8,0,19288,19652,4.89,4.95,5.0,4.91,4.91,4.91,4.84,1.93,1,0,0,0,0,1,1,0,1,0,1,1,0,0
5,40.70025,-73.7491,17502,1.0,100.0,100.0,1,1.0,10.0,1,1,1,8,1.0,3.0,9.0,1,26,56,86,143,True,1,28,105,18,1,18049,19953,4.77,4.76,4.84,4.91,4.9,4.77,4.73,1.64,0,0,1,0,0,1,1,1,1,1,1,1,1,0
2,40.70855,-74.01824,18052,4.0,33.0,100.0,0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1,10,30,60,335,False,30,365,4,1,0,19358,19605,4.25,4.0,3.5,4.5,4.75,5.0,4.75,0.2,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2,40.75099,-73.99621,18802,1.0,100.0,99.0,0,28.0,33.0,1,1,28,2,1.0,1.0,2.0,1,0,1,26,56,True,1,29,128,47,1,19029,19952,4.64,4.81,4.57,4.78,4.69,4.82,4.58,4.07,0,0,1,0,1,1,0,1,1,1,0,0,0,0
1,40.89891,-73.85883,19261,1.7059957014748388,91.383013414363,100.0,0,4.0,4.0,1,1,4,2,1.0,1.0,1.0,1,30,60,90,365,True,30,365,4,0,0,19294,19604,4.5,4.5,5.0,4.75,5.0,4.75,4.5,0.18,0,0,1,0,0,1,1,0,1,1,1,1,0,0
5,40.69461,-73.94762,17715,1.7059957014748388,91.383013414363,100.0,0,1.0,1.0,1,1,1,2,1.0,1.0,3.0,1,29,59,89,179,False,30,30,61,0,0,18549,19534,4.92,4.92,4.85,4.97,4.98,4.75,4.8,1.29,0,0,1,0,1,1,0,1,1,1,1,0,1,1
0,40.6843887,-73.9486831,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,1.0,1.0,1,0,0,0,151,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,0,0,0,0,0,0,1
4,40.73564,-73.87221,16364,1.0,100.0,98.0,1,2.0,3.0,1,1,1,4,1.0,2.0,2.0,1,6,36,66,95,False,30,180,150,2,0,16646,19800,4.96,4.95,4.98,4.99,4.99,4.85,4.88,1.35,1,0,0,0,0,1,1,0,1,1,1,1,0,0
3,40.630705,-73.8878273,19757,1.0,100.0,100.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,16,38,68,343,False,2,28,7,7,4,19919,19962,4.71,4.71,4.71,5.0,4.86,4.71,4.57,3.96,1,0,0,0,1,1,0,1,1,1,1,0,0,0
3,40.68708,-73.73614,16740,2.0,100.0,100.0,0,5.0,5.0,1,1,5,2,1.0,1.0,2.0,1,30,60,90,90,False,30,30,7,0,0,18668,19134,4.86,5.0,4.86,5.0,5.0,5.0,4.86,0.16,0,0,1,0,1,1,0,1,1,0,1,0,0,0
3,40.71846,-73.98553,16469,1.0,99.0,58.0,0,61.0,110.0,1,1,61,2,1.0,1.0,1.0,1,30,60,90,364,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,1,1,0,0
2,40.67606,-73.94992,19690,2.0,100.0,78.0,0,1.0,1.0,0,1,1,2,1.0,2.0,3.0,1,0,5,23,104,False,6,90,1,1,1,19959,19959,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
0,40.75451,-73.83537,17717,3.0,99.0,84.0,0,277.0,310.0,1,1,233,2,1.0,1.0,1.0,1,27,27,27,27,False,30,1125,6,1,0,19266,19672,4.5,4.33,4.67,4.83,4.67,4.17,4.33,0.26,0,0,1,0,1,1,1,1,0,0,0,0,0,0
1,40.68648,-73.92131,16321,1.0,83.0,74.0,0,3.0,9.0,1,1,2,4,1.0,1.0,2.0,1,0,7,34,304,False,2,65,171,7,1,16915,19953,4.58,4.72,4.85,4.66,4.69,4.4,4.64,1.68,0,0,1,0,1,1,1,0,1,1,1,0,1,0
2,40.71437049569685,-73.99428050449625,15938,3.0,100.0,0.0,0,1.0,1.0,1,1,1,3,1.0,1.0,2.0,1,0,22,52,232,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,0,0,0,0,0,0,0
0,40.76497,-73.91029,15565,3.0,100.0,82.0,1,19.0,58.0,1,0,18,1,1.0,1.0,1.0,1,1,28,58,148,False,30,1125,11,2,0,16618,19818,4.64,4.82,4.82,4.91,4.82,4.82,4.55,0.1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
3,40.8126053,-73.9179663,16532,1.0,100.0,94.0,1,1.0,2.0,1,1,1,2,1.0,1.0,2.0,1,1,18,48,138,False,2,60,81,8,4,19004,19967,4.91,4.91,4.85,5.0,4.98,4.68,4.89,2.51,0,0,1,0,0,1,1,0,1,1,1,1,1,0
1,40.67645857474296,-73.95455100713716,19476,1.7059957014748388,91.383013414363,78.57919812357986,0,1.0,2.0,0,0,1,2,1.0,1.0,1.0,1,30,60,90,270,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1,40.68055,-73.93951,18882,4.0,0.0,78.57919812357986,0,1.0,2.0,0,1,1,2,1.0,1.0,1.0,1,23,53,83,83,False,30,30,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,0,1,0,0,1,1,1,0,1,0
3,40.76498,-73.99339,16785,2.0,56.0,44.0,0,154.0,170.0,1,1,153,3,1.0,1.0,1.0,1,30,60,90,364,False,30,365,2,2,0,19668,19845,5.0,5.0,4.5,4.5,4.5,5.0,4.0,0.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5,40.7648,-73.9767,17596,1.0,100.0,98.0,1,28.0,35.0,1,1,16,2,1.0,0.0,2.0,1,29,59,89,364,True,7,28,13,7,0,18694,19727,4.69,4.62,4.85,4.85,4.85,4.77,4.54,0.31,1,0,0,0,1,0,1,1,1,0,0,1,1,0
2,40.78638,-73.97053,17319,2.0,60.0,35.0,0,4.0,5.0,1,1,4,2,1.0,1.0,2.0,1,2,2,2,214,False,30,1124,12,2,0,18621,19932,5.0,5.0,4.92,5.0,5.0,5.0,4.75,0.27,1,0,0,0,1,1,0,1,0,1,1,0,0,0
3,40.697307213560286,-73.90200955623344,15553,1.0,100.0,100.0,1,3.0,10.0,1,1,1,2,1.0,1.0,1.0,1,0,0,0,75,True,30,90,2,1,0,19531,19761,4.5,4.5,4.5,4.5,5.0,4.5,4.5,0.14,1,0,0,0,1,1,0,0,1,0,1,0,0,0
5,40.69067030875979,-73.919500344113,19760,1.0,100.0,97.0,1,5.0,5.0,1,1,5,16,3.0,6.0,7.0,1,15,31,59,118,False,2,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,1,1,1,0
0,40.7399737,-74.00355379999999,16863,3.0,99.0,71.0,0,170.0,345.0,1,1,130,2,1.0,0.0,1.0,1,3,3,8,283,False,30,365,1,1,0,19770,19770,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15,1,0,0,0,0,1,0,1,1,1,0,0,0,0
1,40.76389,-73.88293,17506,3.0,100.0,100.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,28,58,88,363,False,30,90,1,1,0,19840,19840,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.23,1,0,0,0,1,0,0,1,1,0,1,1,1,0
4,40.7723262035532,-73.95491330824157,16919,3.0,100.0,78.57919812357986,0,2.0,4.0,1,1,2,2,1.0,1.0,3.0,1,30,60,90,269,False,100,100,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,0,0,0,0,0,0,0
3,40.6413489,-73.9310055,19811,1.0,100.0,97.0,0,1.0,1.0,0,1,1,4,1.0,2.0,2.0,1,1,6,26,284,False,3,365,15,15,5,19891,19960,5.0,5.0,4.93,5.0,5.0,4.73,5.0,5.62,1,0,0,0,1,1,0,1,1,1,0,0,1,0
5,40.74707,-73.98785,17767,1.0,100.0,100.0,0,15.0,27.0,1,1,15,6,1.0,1.0,3.0,1,2,9,16,70,False,2,365,104,26,2,17835,19947,4.24,4.64,4.38,4.67,4.55,4.73,4.28,1.46,1,0,0,0,0,1,0,1,1,1,0,0,0,0
0,40.76048,-73.96175,16996,1.0,100.0,73.0,1,15.0,16.0,1,1,15,2,1.0,0.0,1.0,1,0,0,0,68,False,30,360,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4,40.742602,-73.997586,16786,1.0,99.0,88.0,0,38.0,43.0,1,1,33,3,1.0,1.0,1.0,1,0,0,28,303,False,30,365,9,6,0,19302,19932,4.56,4.56,4.67,5.0,4.56,5.0,4.11,0.4,1,0,0,0,0,1,1,0,1,1,0,1,0,0
3,40.7499,-73.97545,17239,1.0,89.0,95.0,0,83.0,86.0,1,1,83,3,1.0,1.0,2.0,1,30,60,90,179,False,30,120,3,0,0,18832,18931,4.67,4.33,5.0,5.0,5.0,4.67,4.33,0.08,1,0,0,0,1,1,1,1,1,0,0,1,1,1
0,40.67342,-73.84084,18935,1.0,100.0,50.0,0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1,28,58,88,88,False,31,365,1,1,1,19940,19940,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
3,40.730309,-73.955612,18598,3.0,100.0,78.57919812357986,0,6.0,49.0,1,1,6,6,0.0,1.0,0.0,1,0,0,0,94,False,30,367,1,0,0,18796,18796,3.0,3.0,3.0,5.0,1.0,5.0,4.0,0.03,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4,40.78176,-73.95405,15529,1.0,92.0,86.0,0,95.0,126.0,1,1,91,2,1.0,1.0,1.0,1,5,35,65,340,False,30,1125,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,0,1,1,0,1,1,1,0,0,0
5,40.75129,-73.99527,16357,1.0,100.0,100.0,0,263.0,1137.0,1,1,133,3,1.0,1.0,1.0,1,0,20,50,319,True,30,270,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,0,0,1,1
4,40.656089141043765,-73.96161577955125,17162,3.0,90.0,44.0,0,2.0,3.0,1,1,2,4,1.0,2.0,2.0,1,19,49,79,354,False,30,365,10,0,0,18812,19479,5.0,4.9,4.8,5.0,5.0,4.8,4.6,0.26,1,0,0,0,0,1,1,1,1,1,1,0,1,0
0,40.685003668208,-73.9482144846109,15563,1.0,99.0,23.0,0,727.0,1336.0,1,1,719,1,2.0,5.0,1.0,1,0,0,0,246,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,0,0,1,0,0,1,1,1,1,1,0,0,0,1
5,40.7609198,-73.9939638,16258,1.0,99.0,88.0,1,86.0,122.0,1,1,80,8,3.5,4.0,4.0,1,0,0,3,247,False,30,365,1,1,0,19691,19691,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,1,0,0,0,1,1,1,1,1,1,0,0,1,1
5,40.73946,-73.97715,19528,1.0,100.0,78.57919812357986,0,2.0,2.0,1,0,1,3,1.0,1.0,1.0,1,5,5,5,253,True,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,1,1,1,1,1,1,1,1,1
5,40.72338,-74.00841,19048,1.0,100.0,70.0,0,4396.0,5212.0,1,1,330,2,1.0,1.0,1.0,1,28,58,88,363,False,30,365,0,0,0,20049,20049,4.719393156300125,4.742812332917484,4.679641775084655,4.826309926929246,4.808232935305649,4.721843864183228,4.609504544644448,1.2458011049723758,1,0,0,0,1,0,0,1,1,1,0,1,1,1
4,40.64842,-73.96601,17304,1.0,100.0,95.0,1,1.0,1.0,1,1,1,2,1.0,2.0,2.0,1,3,7,23,282,False,2,21,218,47,3,17978,19962,4.96,4.97,5.0,5.0,4.99,4.87,4.91,3.28,1,0,0,0,0,0,1,1,1,0,1,1,1,0
2,40.71301,-73.99594,17554,4.0,0.0,0.0,0,2.0,2.0,1,1,2,2,1.0,1.0,1.0,1,30,60,90,364,False,30,45,30,3,0,19133,19652,4.8,4.63,4.6,4.97,4.97,4.73,4.63,1.07,0,0,1,0,1,1,1,0,1,1,1,0,1,0
1,40.78379,-73.84474,19689,1.0,100.0,85.0,0,2.0,2.0,1,1,2,2,1.0,1.0,1.0,1,7,34,64,233,False,1,7,38,38,5,19723,19958,4.95,4.95,4.95,4.92,4.95,4.84,4.87,4.58,0,0,1,0,1,1,0,0,1,0,1,1,0,0
